"configuration","problem","model","data_file","status","time","run","objective"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_swv02.dzn","","119.17","raw","204"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_swv02.dzn","","119.74","raw","204"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la26.dzn","","97.44","raw","140"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la26.dzn","","97.89","raw","140"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_yn4.dzn","","127.76","raw","35"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_yn4.dzn","","128.59","raw","35"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_swv10.dzn","","192.19","raw","28"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_swv10.dzn","","193.31","raw","28"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la39.dzn","","89.23","raw","96"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la39.dzn","","89.73","raw","96"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb04.dzn","","30.01","raw","10"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb04.dzn","","30.2","raw","10"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la01.dzn","","1.13","raw","127"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la01.dzn","","1.14","raw","127"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la08.dzn","","64.4","raw","92"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la08.dzn","","64.53","raw","92"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb07.dzn","","12.02","raw","102"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb07.dzn","","12.1","raw","102"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb04.dzn","","27.77","raw","10"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb04.dzn","","27.96","raw","10"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb08.dzn","","28.26","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb08.dzn","","28.43","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_swv10.dzn","","185.75","raw","28"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_swv10.dzn","","186.84","raw","28"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_swv09.dzn","","320.01","raw","101"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_swv09.dzn","","321.07","raw","101"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_orb03.dzn","","26.6","raw","69"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_orb03.dzn","","26.79","raw","69"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la37.dzn","","105.37","raw","102"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la37.dzn","","105.98","raw","102"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la16.dzn","","27.02","raw","49"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la16.dzn","","27.2","raw","49"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_abz6.dzn","","2.62","raw","140"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_abz6.dzn","","2.62","raw","140"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la23.dzn","","35.49","raw","71"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la23.dzn","","35.5","raw","71"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb05.dzn","","26.82","raw","183"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb05.dzn","","26.99","raw","183"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la11.dzn","","55.8","raw","165"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la11.dzn","","56.02","raw","165"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_ft10.dzn","","27.51","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_ft10.dzn","","27.68","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_yn4.dzn","","126.31","raw","35"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_yn4.dzn","","127.18","raw","35"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_swv08.dzn","","375.19","raw","113"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_swv08.dzn","","376.34","raw","113"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la09.dzn","","32.1","raw","210"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la09.dzn","","32.24","raw","210"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la23.dzn","","43.34","raw","71"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la23.dzn","","43.64","raw","71"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la26.dzn","","90.65","raw","140"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la26.dzn","","91.1","raw","140"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la14.dzn","","460.64","raw","123"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la14.dzn","","460.65","raw","123"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la08.dzn","","24.26","raw","92"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la08.dzn","","24.37","raw","92"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la24.dzn","","47.11","raw","58"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la24.dzn","","47.38","raw","58"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la13.dzn","","602.89","raw","18211"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la13.dzn","","602.93","raw","18211"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_orb08.dzn","","22.67","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_orb08.dzn","","22.84","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_swv05.dzn","","123.19","raw","155"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_swv05.dzn","","123.77","raw","155"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la15.dzn","","603.12","raw","12446"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la15.dzn","","603.15","raw","12446"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la17.dzn","","2.39","raw","15"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la17.dzn","","2.39","raw","15"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb06.dzn","","28.97","raw","26"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb06.dzn","","29.17","raw","26"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la22.dzn","","39.49","raw","41"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la22.dzn","","39.75","raw","41"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la17.dzn","","21.97","raw","15"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la17.dzn","","22.12","raw","15"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la27.dzn","","102.82","raw","283"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la27.dzn","","103.28","raw","283"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_vw3x3.dzn","","0.56","raw","0"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_vw3x3.dzn","","0.56","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la28.dzn","","89.08","raw","208"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la28.dzn","","89.51","raw","208"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la05.dzn","","9.87","raw","54"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la05.dzn","","9.92","raw","54"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la05.dzn","","10.78","raw","54"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la05.dzn","","10.84","raw","54"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la25.dzn","","39.67","raw","214"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la25.dzn","","39.94","raw","214"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la04.dzn","","1.27","raw","205"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la04.dzn","","1.27","raw","205"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la07.dzn","","14.49","raw","225"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la07.dzn","","14.5","raw","225"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la38.dzn","","76.1","raw","0"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la38.dzn","","76.63","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb02.dzn","","25.45","raw","116"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb02.dzn","","25.62","raw","116"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la10.dzn","","23.53","raw","92"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la10.dzn","","23.65","raw","92"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la16.dzn","","24.08","raw","49"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la16.dzn","","24.26","raw","49"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la08.dzn","","30.93","raw","92"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la08.dzn","","31.04","raw","92"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_yn4.dzn","","131.889999","raw","35"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_yn4.dzn","","132.69","raw","35"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_orb07.dzn","","9.67","raw","102"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_orb07.dzn","","9.75","raw","102"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la19.dzn","","23.24","raw","18"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la19.dzn","","23.4","raw","18"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la30.dzn","","110.64","raw","278"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la30.dzn","","111.11","raw","278"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_abz7.dzn","","63.02","raw","32"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_abz7.dzn","","63.44","raw","32"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la01.dzn","","10.03","raw","127"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la01.dzn","","10.08","raw","127"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la37.dzn","","92.1","raw","102"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la37.dzn","","92.69","raw","102"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la31.dzn","","749.63","raw","5829"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la31.dzn","","753.48","raw","5829"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_swv09.dzn","","228.14","raw","101"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_swv09.dzn","","229.21","raw","101"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la11.dzn","","602.95","raw","6233"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la11.dzn","","602.99","raw","6233"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la07.dzn","","44.5","raw","225"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la07.dzn","","44.61","raw","225"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_orb10.dzn","","23.37","raw","93"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_orb10.dzn","","23.54","raw","93"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_abz7.dzn","","607.53","raw","3735"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_abz7.dzn","","607.61","raw","3735"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la02.dzn","","11.41","raw","75"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la02.dzn","","11.47","raw","75"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la32.dzn","","482.27","raw","724"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_la32.dzn","","483.28","raw","724"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb09.dzn","","24.99","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb09.dzn","","25.16","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_vw3x3.dzn","","0.59","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'EQUALITY'}","jsswet","jsswet.mzn","jsswet_vw3x3.dzn","","0.59","raw","0"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_yn4.dzn","","136.0","raw","35"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_yn4.dzn","","136.82","raw","35"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb05.dzn","","24.56","raw","183"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_orb05.dzn","","24.73","raw","183"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la01.dzn","","12.52","raw","127"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la01.dzn","","12.58","raw","127"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la03.dzn","","8.94","raw","101"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la03.dzn","","8.99","raw","101"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_orb07.dzn","","4.31","raw","102"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_orb07.dzn","","4.32","raw","102"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la14.dzn","","399.46","raw","123"
"mzn_sat-open_wbo-order-{'f_SAT_fzn_disjunctive_order_alternative': True}","jsswet","jsswet.mzn","jsswet_la14.dzn","","399.67","raw","123"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la30.dzn","","605.44","raw","1618"
"mzn_sat-open_wbo-binary","jsswet","jsswet.mzn","jsswet_la30.dzn","","605.51","raw","1618"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la07.dzn","","25.39","raw","225"
"mzn_sat-open_wbo-mixed-{'f_SAT_fzn_disjunctive_order_alternative': True, 'f_slack_channel': 'DOUBLE_INEQUALITY'}","jsswet","jsswet.mzn","jsswet_la07.dzn","","25.51","raw","225"
