"configuration","problem","model","data_file","status","time","run","objective"
"chuffed","tablelayout","TableLayout.mzn","en-1000-1479-line1099.dzn","","0.2","raw","1959"
"chuffed","tablelayout","TableLayout.mzn","en-1000-1479-line1099.dzn","","0.21","raw","1909"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-251-line273.dzn","","4.68","raw","6618"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-251-line273.dzn","","5.56","raw","6543"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-251-line273.dzn","","7.92","raw","6497"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-251-line273.dzn","","8.119999","raw","6493"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-251-line273.dzn","","8.56","raw","6493"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","9.47","raw","1041"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","9.49","raw","1041"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-best","tablelayout","TableLayout.mzn","en-1000-1303-line283.dzn","","601.54","raw","4302"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-best","tablelayout","TableLayout.mzn","en-1000-1303-line283.dzn","","601.57","raw","4302"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","2.18","raw","3158"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","2.29","raw","1858"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","2.41","raw","1808"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","2.51","raw","1764"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","2.62","raw","1720"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","2.75","raw","1710"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","3.02","raw","1708"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line976.dzn","","3.08","raw","1708"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1000-1407-line976.dzn","","182.09","raw","2158"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1000-1407-line976.dzn","","182.11","raw","2158"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","1.48","raw","1141"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","1.55","raw","1066"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","1.73","raw","1062"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","1.8","raw","1046"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","1.88","raw","1041"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1407-line1350.dzn","","1.93","raw","1041"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","601.86","raw","5729"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1250-1305-line158.dzn","","601.92","raw","5729"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","1.48","raw","8150"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","1.51","raw","5970"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","1.53","raw","3694"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","1.59","raw","3678"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","1.62","raw","3524"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","1.64","raw","3356"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","1.66","raw","3292"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","1.69","raw","3180"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","1.87","raw","3052"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","1.96","raw","2956"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","1.99","raw","2924"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","2.069999","raw","2916"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","2.11","raw","2900"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","2.14","raw","2892"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","2.16","raw","2884"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","2.24","raw","2868"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","2.28","raw","2844"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","2.3","raw","2828"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","2.33","raw","2796"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","2.36","raw","2748"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1303-line283.dzn","","601.6","raw","2748"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-wbo","tablelayout","TableLayout.mzn","en-1250-1283-line119.dzn","","602.93","raw","10840"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-wbo","tablelayout","TableLayout.mzn","en-1250-1283-line119.dzn","","603.05","raw","10840"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","3.21","raw","4042"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","3.56","raw","3998"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","3.73","raw","3821"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","3.9","raw","3355"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","4.09","raw","3133"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","4.27","raw","3126"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","4.45","raw","3103"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","4.69","raw","3100"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","4.87","raw","3090"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","5.37","raw","3079"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","5.54","raw","3061"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","5.71","raw","3022"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","5.9","raw","2996"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","6.92","raw","2971"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","8.94","raw","2971"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-best","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","165.87","raw","2700"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-best","tablelayout","TableLayout.mzn","en-1000-1407-line1986.dzn","","165.89","raw","2700"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-oll","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","2.41","raw","841"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-oll","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","2.42","raw","841"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1250-158-line1950.dzn","","47.59","raw","3691"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1250-158-line1950.dzn","","47.62","raw","3691"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-wbo","tablelayout","TableLayout.mzn","en-1250-1074-line298.dzn","","602.46","raw","7425"
"mzn_sat-open-wbo-order_binary_binary-True-PB_BEST-wbo","tablelayout","TableLayout.mzn","en-1250-1074-line298.dzn","","602.48","raw","7425"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1986.dzn","","28.45","raw","7186"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1986.dzn","","28.87","raw","7029"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1986.dzn","","31.62","raw","3146"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1986.dzn","","36.33","raw","2292"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1986.dzn","","44.42","raw","2165"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1986.dzn","","50.42","raw","2128"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1986.dzn","","53.36","raw","2125"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","9.26","raw","2456"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","9.27","raw","2456"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-best","tablelayout","TableLayout.mzn","en-1000-1479-line1099.dzn","","148.73","raw","1909"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-best","tablelayout","TableLayout.mzn","en-1000-1479-line1099.dzn","","148.75","raw","1909"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-part-msu3","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","5.04","raw","3500"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-part-msu3","tablelayout","TableLayout.mzn","en-1250-1261-line126.dzn","","5.07","raw","3500"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","4.68","raw","841"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","4.69","raw","841"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","8.47","raw","3106"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","8.76","raw","3018"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","9.98","raw","1366"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","14.28","raw","999"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","16.59","raw","876"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","20.61","raw","849"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","24.98","raw","843"
"picat_sat","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","27.09","raw","841"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1250-158-line1950.dzn","","603.06","raw","5291"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-msu3","tablelayout","TableLayout.mzn","en-1250-158-line1950.dzn","","603.21","raw","5291"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","1.68","raw","3381"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","1.78","raw","2731"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","1.88","raw","2725"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","1.97","raw","2721"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.029999","raw","2712"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.1","raw","2560"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.16","raw","2486"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.24","raw","2481"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.31","raw","2470"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.38","raw","2467"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.54","raw","2456"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.95","raw","2456"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","1.68","raw","3106"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","1.8","raw","2631"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","1.96","raw","2581"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.1","raw","2543"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.23","raw","2522"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.46","raw","2491"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.74","raw","2467"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","2.92","raw","2459"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","3.3","raw","2457"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","4.74","raw","2456"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1000-1615-line479.dzn","","5.38","raw","2456"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","0.92","raw","3103"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","0.93","raw","1832"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","0.93","raw","1384"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","0.94","raw","1013"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","0.95","raw","949"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","0.96","raw","917"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","0.96","raw","905"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","0.99","raw","891"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","1.01","raw","875"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","1.48","raw","859"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","600.93","raw","859"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-best","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.19","raw","2602"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-best","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.2","raw","2602"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-best","tablelayout","TableLayout.mzn","en-1250-1283-line119.dzn","","602.86","raw","10590"
"mzn_sat-open-wbo-order_orderBinary_order-True-PB_BEST-best","tablelayout","TableLayout.mzn","en-1250-1283-line119.dzn","","603.09","raw","10590"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","3.18","raw","4042"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","3.36","raw","2996"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","3.62","raw","2985"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","3.88","raw","2972"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","4.05","raw","2971"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","5.05","raw","2971"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","3.17","raw","841"
"mzn_sat-open-wbo-order_binary_order-True-PB_BEST-linear-su","tablelayout","TableLayout.mzn","en-1250-1407-line1350.dzn","","3.18","raw","841"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","1.81","raw","3779"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","1.83","raw","3762"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","1.85","raw","3506"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","1.87","raw","3490"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","1.9","raw","3274"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","1.93","raw","3162"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","1.93","raw","3066"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","1.95","raw","3058"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","1.97","raw","2946"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.009999","raw","2930"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.029999","raw","2914"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.04","raw","2868"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.06","raw","2852"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.08","raw","2794"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.1","raw","2754"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.13","raw","2738"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.2","raw","2722"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.22","raw","2715"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.25","raw","2707"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.27","raw","2699"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.29","raw","2683"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.31","raw","2677"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.38","raw","2661"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","2.42","raw","2654"
"mzn_sat-loandra-order_binary_binary-True-PB_BEST-only-linear-search","tablelayout","TableLayout.mzn","en-1000-274-line403.dzn","","601.92","raw","2654"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","3.23","raw","4042"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","3.41","raw","2996"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","3.67","raw","2975"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","4.17","raw","2971"
"mzn_sat-loandra-order_orderBinary_order-True-PB_BEST-core-guided","tablelayout","TableLayout.mzn","en-1250-1479-line1633.dzn","","5.66","raw","2971"
"gecode","tablelayout","TableLayout.mzn","en-1000-1479-line419.dzn","","0.13","raw","3805"
"gecode","tablelayout","TableLayout.mzn","en-1000-1479-line419.dzn","","0.14","raw","3780"
"gecode","tablelayout","TableLayout.mzn","en-1000-1479-line419.dzn","","0.26","raw","3742"
"gecode","tablelayout","TableLayout.mzn","en-1000-1479-line419.dzn","","507.71","raw","3717"
"gecode","tablelayout","TableLayout.mzn","en-1000-1479-line419.dzn","","621.15","raw","3693"
"gecode","tablelayout","TableLayout.mzn","en-1000-1479-line419.dzn","","621.17","raw","3692"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1286-line764.dzn","","2.67","raw","4627"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1286-line764.dzn","","2.82","raw","4602"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1286-line764.dzn","","3.02","raw","4579"
"mzn_sat-loandra-order_binary_order-True-PB_BEST-core-boosted","tablelayout","TableLayout.mzn","en-1000-1286-line764.dzn","","3.15","raw","4547"
